2026-01-13 02:07:36 startup packages configure
2026-01-13 02:07:36 configure libidn2-0:amd64 2.3.7-2build1 <none>
2026-01-13 02:07:36 status unpacked libidn2-0:amd64 2.3.7-2build1
2026-01-13 02:07:36 status half-configured libidn2-0:amd64 2.3.7-2build1
2026-01-13 02:07:36 status installed libidn2-0:amd64 2.3.7-2build1
2026-01-13 02:07:36 startup packages configure
2026-01-13 02:07:36 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:07:36 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:36 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:39 startup archives unpack
2026-01-13 02:07:39 upgrade liblz4-1:amd64 1.9.4-1build1 1.9.4-1build1
2026-01-13 02:07:39 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:39 status half-configured liblz4-1:amd64 1.9.4-1build1
2026-01-13 02:07:39 status unpacked liblz4-1:amd64 1.9.4-1build1
2026-01-13 02:07:39 status half-installed liblz4-1:amd64 1.9.4-1build1
2026-01-13 02:07:39 status unpacked liblz4-1:amd64 1.9.4-1build1
2026-01-13 02:07:40 startup packages configure
2026-01-13 02:07:40 configure liblz4-1:amd64 1.9.4-1build1 <none>
2026-01-13 02:07:40 status unpacked liblz4-1:amd64 1.9.4-1build1
2026-01-13 02:07:40 status half-configured liblz4-1:amd64 1.9.4-1build1
2026-01-13 02:07:40 status installed liblz4-1:amd64 1.9.4-1build1
2026-01-13 02:07:40 startup packages configure
2026-01-13 02:07:40 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:07:40 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:40 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:44 startup archives unpack
2026-01-13 02:07:44 upgrade liblzma5:amd64 5.6.1+really5.4.5-1 5.6.1+really5.4.5-1
2026-01-13 02:07:44 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:44 status half-configured liblzma5:amd64 5.6.1+really5.4.5-1
2026-01-13 02:07:44 status unpacked liblzma5:amd64 5.6.1+really5.4.5-1
2026-01-13 02:07:44 status half-installed liblzma5:amd64 5.6.1+really5.4.5-1
2026-01-13 02:07:44 status unpacked liblzma5:amd64 5.6.1+really5.4.5-1
2026-01-13 02:07:44 startup packages configure
2026-01-13 02:07:44 configure liblzma5:amd64 5.6.1+really5.4.5-1 <none>
2026-01-13 02:07:44 status unpacked liblzma5:amd64 5.6.1+really5.4.5-1
2026-01-13 02:07:44 status half-configured liblzma5:amd64 5.6.1+really5.4.5-1
2026-01-13 02:07:44 status installed liblzma5:amd64 5.6.1+really5.4.5-1
2026-01-13 02:07:44 startup packages configure
2026-01-13 02:07:44 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:07:44 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:44 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:48 startup archives unpack
2026-01-13 02:07:48 upgrade libmd0:amd64 1.1.0-2build1 1.1.0-2build1
2026-01-13 02:07:48 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:48 status half-configured libmd0:amd64 1.1.0-2build1
2026-01-13 02:07:48 status unpacked libmd0:amd64 1.1.0-2build1
2026-01-13 02:07:48 status half-installed libmd0:amd64 1.1.0-2build1
2026-01-13 02:07:48 status unpacked libmd0:amd64 1.1.0-2build1
2026-01-13 02:07:48 startup packages configure
2026-01-13 02:07:48 configure libmd0:amd64 1.1.0-2build1 <none>
2026-01-13 02:07:48 status unpacked libmd0:amd64 1.1.0-2build1
2026-01-13 02:07:48 status half-configured libmd0:amd64 1.1.0-2build1
2026-01-13 02:07:48 status installed libmd0:amd64 1.1.0-2build1
2026-01-13 02:07:48 startup packages configure
2026-01-13 02:07:48 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:07:48 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:48 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:52 startup archives unpack
2026-01-13 02:07:52 upgrade libmount1:amd64 2.39.3-9ubuntu6 2.39.3-9ubuntu6
2026-01-13 02:07:52 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:52 status half-configured libmount1:amd64 2.39.3-9ubuntu6
2026-01-13 02:07:52 status unpacked libmount1:amd64 2.39.3-9ubuntu6
2026-01-13 02:07:52 status half-installed libmount1:amd64 2.39.3-9ubuntu6
2026-01-13 02:07:52 status unpacked libmount1:amd64 2.39.3-9ubuntu6
2026-01-13 02:07:52 startup packages configure
2026-01-13 02:07:52 configure libmount1:amd64 2.39.3-9ubuntu6 <none>
2026-01-13 02:07:52 status unpacked libmount1:amd64 2.39.3-9ubuntu6
2026-01-13 02:07:52 status half-configured libmount1:amd64 2.39.3-9ubuntu6
2026-01-13 02:07:52 status installed libmount1:amd64 2.39.3-9ubuntu6
2026-01-13 02:07:53 startup packages configure
2026-01-13 02:07:53 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:07:53 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:53 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:56 startup archives unpack
2026-01-13 02:07:56 upgrade libncursesw6:amd64 6.4+20240113-1ubuntu2 6.4+20240113-1ubuntu2
2026-01-13 02:07:56 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:56 status half-configured libncursesw6:amd64 6.4+20240113-1ubuntu2
2026-01-13 02:07:56 status unpacked libncursesw6:amd64 6.4+20240113-1ubuntu2
2026-01-13 02:07:56 status half-installed libncursesw6:amd64 6.4+20240113-1ubuntu2
2026-01-13 02:07:56 status unpacked libncursesw6:amd64 6.4+20240113-1ubuntu2
2026-01-13 02:07:57 startup packages configure
2026-01-13 02:07:57 configure libncursesw6:amd64 6.4+20240113-1ubuntu2 <none>
2026-01-13 02:07:57 status unpacked libncursesw6:amd64 6.4+20240113-1ubuntu2
2026-01-13 02:07:57 status half-configured libncursesw6:amd64 6.4+20240113-1ubuntu2
2026-01-13 02:07:57 status installed libncursesw6:amd64 6.4+20240113-1ubuntu2
2026-01-13 02:07:57 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:07:57 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:07:57 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:00 startup archives unpack
2026-01-13 02:08:00 upgrade libnettle8t64:amd64 3.9.1-2.2build1 3.9.1-2.2build1
2026-01-13 02:08:00 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:00 status half-configured libnettle8t64:amd64 3.9.1-2.2build1
2026-01-13 02:08:00 status unpacked libnettle8t64:amd64 3.9.1-2.2build1
2026-01-13 02:08:00 status half-installed libnettle8t64:amd64 3.9.1-2.2build1
2026-01-13 02:08:00 status unpacked libnettle8t64:amd64 3.9.1-2.2build1
2026-01-13 02:08:01 startup packages configure
2026-01-13 02:08:01 configure libnettle8t64:amd64 3.9.1-2.2build1 <none>
2026-01-13 02:08:01 status unpacked libnettle8t64:amd64 3.9.1-2.2build1
2026-01-13 02:08:01 status half-configured libnettle8t64:amd64 3.9.1-2.2build1
2026-01-13 02:08:01 status installed libnettle8t64:amd64 3.9.1-2.2build1
2026-01-13 02:08:01 startup packages configure
2026-01-13 02:08:01 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:01 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:01 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:04 startup archives unpack
2026-01-13 02:08:04 upgrade libnpth0t64:amd64 1.6-3.1build1 1.6-3.1build1
2026-01-13 02:08:04 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:04 status half-configured libnpth0t64:amd64 1.6-3.1build1
2026-01-13 02:08:04 status unpacked libnpth0t64:amd64 1.6-3.1build1
2026-01-13 02:08:04 status half-installed libnpth0t64:amd64 1.6-3.1build1
2026-01-13 02:08:04 status unpacked libnpth0t64:amd64 1.6-3.1build1
2026-01-13 02:08:05 startup packages configure
2026-01-13 02:08:05 configure libnpth0t64:amd64 1.6-3.1build1 <none>
2026-01-13 02:08:05 status unpacked libnpth0t64:amd64 1.6-3.1build1
2026-01-13 02:08:05 status half-configured libnpth0t64:amd64 1.6-3.1build1
2026-01-13 02:08:05 status installed libnpth0t64:amd64 1.6-3.1build1
2026-01-13 02:08:05 startup packages configure
2026-01-13 02:08:05 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:05 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:05 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:09 startup archives unpack
2026-01-13 02:08:09 upgrade libp11-kit0:amd64 0.25.3-4ubuntu2 0.25.3-4ubuntu2
2026-01-13 02:08:09 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:09 status half-configured libp11-kit0:amd64 0.25.3-4ubuntu2
2026-01-13 02:08:09 status unpacked libp11-kit0:amd64 0.25.3-4ubuntu2
2026-01-13 02:08:09 status half-installed libp11-kit0:amd64 0.25.3-4ubuntu2
2026-01-13 02:08:09 status unpacked libp11-kit0:amd64 0.25.3-4ubuntu2
2026-01-13 02:08:09 startup packages configure
2026-01-13 02:08:09 configure libp11-kit0:amd64 0.25.3-4ubuntu2 <none>
2026-01-13 02:08:09 status unpacked libp11-kit0:amd64 0.25.3-4ubuntu2
2026-01-13 02:08:09 status half-configured libp11-kit0:amd64 0.25.3-4ubuntu2
2026-01-13 02:08:09 status installed libp11-kit0:amd64 0.25.3-4ubuntu2
2026-01-13 02:08:09 startup packages configure
2026-01-13 02:08:09 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:09 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:09 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:13 startup archives unpack
2026-01-13 02:08:13 upgrade libpam-modules:amd64 1.5.3-5ubuntu5 1.5.3-5ubuntu5
2026-01-13 02:08:13 status half-configured libpam-modules:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:13 status unpacked libpam-modules:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:13 status half-installed libpam-modules:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:13 status unpacked libpam-modules:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:13 startup packages configure
2026-01-13 02:08:13 configure libpam-modules:amd64 1.5.3-5ubuntu5 <none>
2026-01-13 02:08:13 status unpacked libpam-modules:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:13 status half-configured libpam-modules:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:13 status installed libpam-modules:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:14 startup packages configure
2026-01-13 02:08:17 startup archives unpack
2026-01-13 02:08:17 upgrade libpam-modules-bin:amd64 1.5.3-5ubuntu5 1.5.3-5ubuntu5
2026-01-13 02:08:17 status half-configured libpam-modules-bin:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:17 status unpacked libpam-modules-bin:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:17 status half-installed libpam-modules-bin:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:17 status unpacked libpam-modules-bin:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:17 startup packages configure
2026-01-13 02:08:17 configure libpam-modules-bin:amd64 1.5.3-5ubuntu5 <none>
2026-01-13 02:08:17 status unpacked libpam-modules-bin:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:17 status half-configured libpam-modules-bin:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:17 status installed libpam-modules-bin:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:18 startup packages configure
2026-01-13 02:08:21 startup archives unpack
2026-01-13 02:08:21 upgrade libpam-runtime:all 1.5.3-5ubuntu5 1.5.3-5ubuntu5
2026-01-13 02:08:21 status half-configured libpam-runtime:all 1.5.3-5ubuntu5
2026-01-13 02:08:21 status unpacked libpam-runtime:all 1.5.3-5ubuntu5
2026-01-13 02:08:21 status half-installed libpam-runtime:all 1.5.3-5ubuntu5
2026-01-13 02:08:21 status unpacked libpam-runtime:all 1.5.3-5ubuntu5
2026-01-13 02:08:22 startup packages configure
2026-01-13 02:08:22 configure libpam-runtime:all 1.5.3-5ubuntu5 <none>
2026-01-13 02:08:22 status unpacked libpam-runtime:all 1.5.3-5ubuntu5
2026-01-13 02:08:22 status half-configured libpam-runtime:all 1.5.3-5ubuntu5
2026-01-13 02:08:22 status installed libpam-runtime:all 1.5.3-5ubuntu5
2026-01-13 02:08:22 startup packages configure
2026-01-13 02:08:26 startup archives unpack
2026-01-13 02:08:26 upgrade libpam0g:amd64 1.5.3-5ubuntu5 1.5.3-5ubuntu5
2026-01-13 02:08:26 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:26 status half-configured libpam0g:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:26 status unpacked libpam0g:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:26 status half-installed libpam0g:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:26 status unpacked libpam0g:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:26 startup packages configure
2026-01-13 02:08:26 configure libpam0g:amd64 1.5.3-5ubuntu5 <none>
2026-01-13 02:08:26 status unpacked libpam0g:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:26 status half-configured libpam0g:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:26 status installed libpam0g:amd64 1.5.3-5ubuntu5
2026-01-13 02:08:26 startup packages configure
2026-01-13 02:08:26 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:26 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:26 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:30 startup archives unpack
2026-01-13 02:08:30 upgrade libpcre2-8-0:amd64 10.42-4ubuntu2 10.42-4ubuntu2
2026-01-13 02:08:30 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:30 status half-configured libpcre2-8-0:amd64 10.42-4ubuntu2
2026-01-13 02:08:30 status unpacked libpcre2-8-0:amd64 10.42-4ubuntu2
2026-01-13 02:08:30 status half-installed libpcre2-8-0:amd64 10.42-4ubuntu2
2026-01-13 02:08:30 status unpacked libpcre2-8-0:amd64 10.42-4ubuntu2
2026-01-13 02:08:30 startup packages configure
2026-01-13 02:08:30 configure libpcre2-8-0:amd64 10.42-4ubuntu2 <none>
2026-01-13 02:08:30 status unpacked libpcre2-8-0:amd64 10.42-4ubuntu2
2026-01-13 02:08:30 status half-configured libpcre2-8-0:amd64 10.42-4ubuntu2
2026-01-13 02:08:30 status installed libpcre2-8-0:amd64 10.42-4ubuntu2
2026-01-13 02:08:31 startup packages configure
2026-01-13 02:08:31 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:31 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:31 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:34 startup archives unpack
2026-01-13 02:08:34 upgrade libproc2-0:amd64 2:4.0.4-4ubuntu3 2:4.0.4-4ubuntu3
2026-01-13 02:08:34 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:34 status half-configured libproc2-0:amd64 2:4.0.4-4ubuntu3
2026-01-13 02:08:34 status unpacked libproc2-0:amd64 2:4.0.4-4ubuntu3
2026-01-13 02:08:34 status half-installed libproc2-0:amd64 2:4.0.4-4ubuntu3
2026-01-13 02:08:34 status unpacked libproc2-0:amd64 2:4.0.4-4ubuntu3
2026-01-13 02:08:35 startup packages configure
2026-01-13 02:08:35 configure libproc2-0:amd64 2:4.0.4-4ubuntu3 <none>
2026-01-13 02:08:35 status unpacked libproc2-0:amd64 2:4.0.4-4ubuntu3
2026-01-13 02:08:35 status half-configured libproc2-0:amd64 2:4.0.4-4ubuntu3
2026-01-13 02:08:35 status installed libproc2-0:amd64 2:4.0.4-4ubuntu3
2026-01-13 02:08:35 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:35 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:35 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:38 startup archives unpack
2026-01-13 02:08:38 upgrade libseccomp2:amd64 2.5.5-1ubuntu3 2.5.5-1ubuntu3
2026-01-13 02:08:38 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:38 status half-configured libseccomp2:amd64 2.5.5-1ubuntu3
2026-01-13 02:08:38 status unpacked libseccomp2:amd64 2.5.5-1ubuntu3
2026-01-13 02:08:38 status half-installed libseccomp2:amd64 2.5.5-1ubuntu3
2026-01-13 02:08:38 status unpacked libseccomp2:amd64 2.5.5-1ubuntu3
2026-01-13 02:08:38 startup packages configure
2026-01-13 02:08:38 configure libseccomp2:amd64 2.5.5-1ubuntu3 <none>
2026-01-13 02:08:38 status unpacked libseccomp2:amd64 2.5.5-1ubuntu3
2026-01-13 02:08:38 status half-configured libseccomp2:amd64 2.5.5-1ubuntu3
2026-01-13 02:08:38 status installed libseccomp2:amd64 2.5.5-1ubuntu3
2026-01-13 02:08:39 startup packages configure
2026-01-13 02:08:39 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:39 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:39 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:42 startup archives unpack
2026-01-13 02:08:42 upgrade libselinux1:amd64 3.5-2ubuntu2 3.5-2ubuntu2
2026-01-13 02:08:42 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:42 status half-configured libselinux1:amd64 3.5-2ubuntu2
2026-01-13 02:08:42 status unpacked libselinux1:amd64 3.5-2ubuntu2
2026-01-13 02:08:42 status half-installed libselinux1:amd64 3.5-2ubuntu2
2026-01-13 02:08:42 status unpacked libselinux1:amd64 3.5-2ubuntu2
2026-01-13 02:08:43 startup packages configure
2026-01-13 02:08:43 configure libselinux1:amd64 3.5-2ubuntu2 <none>
2026-01-13 02:08:43 status unpacked libselinux1:amd64 3.5-2ubuntu2
2026-01-13 02:08:43 status half-configured libselinux1:amd64 3.5-2ubuntu2
2026-01-13 02:08:43 status installed libselinux1:amd64 3.5-2ubuntu2
2026-01-13 02:08:43 startup packages configure
2026-01-13 02:08:43 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:43 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:43 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:46 startup archives unpack
2026-01-13 02:08:46 upgrade libsemanage-common:all 3.5-1build5 3.5-1build5
2026-01-13 02:08:46 status half-configured libsemanage-common:all 3.5-1build5
2026-01-13 02:08:46 status unpacked libsemanage-common:all 3.5-1build5
2026-01-13 02:08:46 status half-installed libsemanage-common:all 3.5-1build5
2026-01-13 02:08:46 status unpacked libsemanage-common:all 3.5-1build5
2026-01-13 02:08:47 startup packages configure
2026-01-13 02:08:47 configure libsemanage-common:all 3.5-1build5 <none>
2026-01-13 02:08:47 status unpacked libsemanage-common:all 3.5-1build5
2026-01-13 02:08:47 status half-configured libsemanage-common:all 3.5-1build5
2026-01-13 02:08:47 status installed libsemanage-common:all 3.5-1build5
2026-01-13 02:08:50 startup archives unpack
2026-01-13 02:08:50 upgrade libsemanage2:amd64 3.5-1build5 3.5-1build5
2026-01-13 02:08:50 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:50 status half-configured libsemanage2:amd64 3.5-1build5
2026-01-13 02:08:50 status unpacked libsemanage2:amd64 3.5-1build5
2026-01-13 02:08:50 status half-installed libsemanage2:amd64 3.5-1build5
2026-01-13 02:08:50 status unpacked libsemanage2:amd64 3.5-1build5
2026-01-13 02:08:51 startup packages configure
2026-01-13 02:08:51 configure libsemanage2:amd64 3.5-1build5 <none>
2026-01-13 02:08:51 status unpacked libsemanage2:amd64 3.5-1build5
2026-01-13 02:08:51 status half-configured libsemanage2:amd64 3.5-1build5
2026-01-13 02:08:51 status installed libsemanage2:amd64 3.5-1build5
2026-01-13 02:08:51 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:51 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:51 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:54 startup archives unpack
2026-01-13 02:08:54 upgrade libsepol2:amd64 3.5-2build1 3.5-2build1
2026-01-13 02:08:54 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:54 status half-configured libsepol2:amd64 3.5-2build1
2026-01-13 02:08:54 status unpacked libsepol2:amd64 3.5-2build1
2026-01-13 02:08:54 status half-installed libsepol2:amd64 3.5-2build1
2026-01-13 02:08:54 status unpacked libsepol2:amd64 3.5-2build1
2026-01-13 02:08:55 startup packages configure
2026-01-13 02:08:55 configure libsepol2:amd64 3.5-2build1 <none>
2026-01-13 02:08:55 status unpacked libsepol2:amd64 3.5-2build1
2026-01-13 02:08:55 status half-configured libsepol2:amd64 3.5-2build1
2026-01-13 02:08:55 status installed libsepol2:amd64 3.5-2build1
2026-01-13 02:08:55 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:55 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:55 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:58 startup archives unpack
2026-01-13 02:08:58 upgrade libsmartcols1:amd64 2.39.3-9ubuntu6 2.39.3-9ubuntu6
2026-01-13 02:08:58 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:58 status half-configured libsmartcols1:amd64 2.39.3-9ubuntu6
2026-01-13 02:08:58 status unpacked libsmartcols1:amd64 2.39.3-9ubuntu6
2026-01-13 02:08:58 status half-installed libsmartcols1:amd64 2.39.3-9ubuntu6
2026-01-13 02:08:58 status unpacked libsmartcols1:amd64 2.39.3-9ubuntu6
2026-01-13 02:08:59 startup packages configure
2026-01-13 02:08:59 configure libsmartcols1:amd64 2.39.3-9ubuntu6 <none>
2026-01-13 02:08:59 status unpacked libsmartcols1:amd64 2.39.3-9ubuntu6
2026-01-13 02:08:59 status half-configured libsmartcols1:amd64 2.39.3-9ubuntu6
2026-01-13 02:08:59 status installed libsmartcols1:amd64 2.39.3-9ubuntu6
2026-01-13 02:08:59 startup packages configure
2026-01-13 02:08:59 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:08:59 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:08:59 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:02 startup archives unpack
2026-01-13 02:09:02 upgrade libss2:amd64 1.47.0-2.4~exp1ubuntu4 1.47.0-2.4~exp1ubuntu4
2026-01-13 02:09:02 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:02 status half-configured libss2:amd64 1.47.0-2.4~exp1ubuntu4
2026-01-13 02:09:02 status unpacked libss2:amd64 1.47.0-2.4~exp1ubuntu4
2026-01-13 02:09:02 status half-installed libss2:amd64 1.47.0-2.4~exp1ubuntu4
2026-01-13 02:09:02 status unpacked libss2:amd64 1.47.0-2.4~exp1ubuntu4
2026-01-13 02:09:03 startup packages configure
2026-01-13 02:09:03 configure libss2:amd64 1.47.0-2.4~exp1ubuntu4 <none>
2026-01-13 02:09:03 status unpacked libss2:amd64 1.47.0-2.4~exp1ubuntu4
2026-01-13 02:09:03 status half-configured libss2:amd64 1.47.0-2.4~exp1ubuntu4
2026-01-13 02:09:03 status installed libss2:amd64 1.47.0-2.4~exp1ubuntu4
2026-01-13 02:09:03 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:09:03 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:03 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:07 startup archives unpack
2026-01-13 02:09:07 upgrade libssl3t64:amd64 3.0.13-0ubuntu3 3.0.13-0ubuntu3
2026-01-13 02:09:07 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:07 status half-configured libssl3t64:amd64 3.0.13-0ubuntu3
2026-01-13 02:09:07 status unpacked libssl3t64:amd64 3.0.13-0ubuntu3
2026-01-13 02:09:07 status half-installed libssl3t64:amd64 3.0.13-0ubuntu3
2026-01-13 02:09:07 status unpacked libssl3t64:amd64 3.0.13-0ubuntu3
2026-01-13 02:09:07 startup packages configure
2026-01-13 02:09:07 configure libssl3t64:amd64 3.0.13-0ubuntu3 <none>
2026-01-13 02:09:07 status unpacked libssl3t64:amd64 3.0.13-0ubuntu3
2026-01-13 02:09:07 status half-configured libssl3t64:amd64 3.0.13-0ubuntu3
2026-01-13 02:09:07 status installed libssl3t64:amd64 3.0.13-0ubuntu3
2026-01-13 02:09:08 startup packages configure
2026-01-13 02:09:08 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:09:08 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:08 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:11 startup archives unpack
2026-01-13 02:09:11 upgrade libstdc++6:amd64 14-20240412-0ubuntu1 14-20240412-0ubuntu1
2026-01-13 02:09:11 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:11 status half-configured libstdc++6:amd64 14-20240412-0ubuntu1
2026-01-13 02:09:11 status unpacked libstdc++6:amd64 14-20240412-0ubuntu1
2026-01-13 02:09:11 status half-installed libstdc++6:amd64 14-20240412-0ubuntu1
2026-01-13 02:09:11 status unpacked libstdc++6:amd64 14-20240412-0ubuntu1
2026-01-13 02:09:11 startup packages configure
2026-01-13 02:09:11 configure libstdc++6:amd64 14-20240412-0ubuntu1 <none>
2026-01-13 02:09:11 status unpacked libstdc++6:amd64 14-20240412-0ubuntu1
2026-01-13 02:09:11 status half-configured libstdc++6:amd64 14-20240412-0ubuntu1
2026-01-13 02:09:11 status installed libstdc++6:amd64 14-20240412-0ubuntu1
2026-01-13 02:09:12 startup packages configure
2026-01-13 02:09:12 trigproc libc-bin:amd64 2.39-0ubuntu8 <none>
2026-01-13 02:09:12 status half-configured libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:12 status installed libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:15 startup archives unpack
2026-01-13 02:09:15 upgrade libsystemd0:amd64 255.4-1ubuntu8 255.4-1ubuntu8
2026-01-13 02:09:15 status triggers-pending libc-bin:amd64 2.39-0ubuntu8
2026-01-13 02:09:15 status half-configured libsystemd0:amd64 255.4-1ubuntu8
2026-01-13 02:09:15 status unpacked libsystemd0:amd64 255.4-1ubuntu8
2026-01-13 02:09:15 status half-installed libsystemd0:amd64 255.4-1ubuntu8
2026-01-13 02:09:15 status unpacked libsystemd0:amd64 255.4-1ubuntu8
2026-01-13 02:09:16 startup packages configure
2026-01-13 02:09:16 configure libsystemd0:amd64 255.4-1ubuntu8 <none>
2026-01-13 02:09:16 status unpacked libsystemd0:amd64 255.4-1ubuntu8
